tweet,sentiment
"‘ 신 의 퀴즈 리부트 - 최종 화 ’ 류덕환 , 괴한 에 습격 당하 는 김준하 ᆫ 구하 고 … 윤주희 는 ‘ 김호 정 체포 하 지만 ’ ",5
새로 출시 되 ᆫ 깊 은 밤 갑자기 의 블루 레이 는 제니퍼 코넬 리 의 라비 린스 와 마찬가지 로 진정 하 ᆫ 의미 의 복원 처럼 느끼 어 지 ᆫ다 . 이런 아름답 은 미모 는 정말 보존 하 어야 하 ᆫ다 . ,1
진짜 송재경 님 ... 따 수운 사람 ..... ,1
돌 격조 애 들 손 과 발 이랑 전부 굳 은 살 이랑 흉터 로 거칠 거칠 하고 딱딱 하 고 ... 손 같 은 경우 다른 사람 과 손 을 잡 으면 딱딱 하 고 거칠 어서 상대방 이 놀라 거나 하 ᆫ다 . 네 명 다 손 이 못생기 었 다는 설 정이 이 ᆸ니다 .. ,5
" 아 ,, 나 그린 토피아 차은우 옷걸이 갖고시펏 는데 ,, 이 벤트 끝 낫 네 ,,,  ",2
" 나 의 말 이 요 박슬기 님 ... 너무 ..  
좋 었 어요 ... ㅠㅠ  
토리 단 슬기 님 ...  
센스 만점 드레스 코드 에다가 ...  
효니 완벽 하 다고 예의 바르 고 
머리털 도 많 다고 하 어 주 시 고 ...  
팬잘알 이 시 어 .. 흐읔 
꿀 피부 ... 엠씨 슬기 님 최고 이 야 ..  ",1
새해 첫 날 부터 연예 계 커플 이 탄생 하 었 다 . 배우 이준 ( 30 ) 과 정소민 ( 29 ) 이 다 . ,5
" 니콜 키드 멀 ᆫ 
이거 넘 나 양 덕 유우머 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ  ",1
" 190131 엠 카 
용기 내 어서 앞머리 넘기 어 주 어서 고맙 어 유나 야 
깐윶 최 이 고 ,,  ",1
응 역삼지구 대 남경 새끼 들 싹 다 잡 어 치 어 넣 어라 ㄹㅇ 이 새끼 들 일상 생활 하 는 거 못 보 ᆫ다 ,3
" 이종구 의원 어 기업 의 기 를 살리 어 주 라 그러 는데 니 네 ᆫ 기 살리 고 돈 받 었 잖아 .  
그리고 국민 의 의견 언급 하 는데 니 네 당 이 국민 신경 쓰 ᆫ 적 있 음 ?  
뭐 문재인 정권 이 독재 ? 넘 나가 ᆫ다 ?  ",3
" 귀 요미 은 호 ㅋㅋ  
되 어 지코 소리 내 면 웃 는다 ㅋㅋ  ",1
" 데뷔 쇼케 자기 도 눈물 참 고 있 었 으면서 
울 는 막내 제 일 먼저 뛰어가 안아주 던 재현이 
잘 되 ᆯ 거 이 야 우리 보 이즈 소중 하 어 ㅠㅠㅠㅠㅠ  ",1
동림 아 ~ !!!!!! ㅜㅜㅜㅜㅜㅜㅜㅠ 너무 귀엽 어 ㅜㅜㅜㅜㅜㅜ ,1
" 그러니까 재판부 판단 은 , 김 지사 가 2016 년 9 월 28 일 에 경공 모 사무실 에 처음 방문 하 어서 드루킹 으로부터 댓글 조작 하 겠 다는 브리핑 을 받 었 고 , 드루킹 은 11 월 4 일 부터 7 일 까지 킹 크랩 테스트 를 하 ᆫ 다음 에 , 11 월 9 일 에 시연 하 었 다는 거 이 네 . 12 월 28 일 현재 킹 크랩 완성도 가 98 % 이 라고 드루킹 이 보고 하 었 다는 거 이 고 .  ",5
OK저축은행 ( 이민규 조재 성 박원빈 ) ,5
" 190119 미 팬 
민혁 아 솔직히 말 하 어 보 어 
>> 매일 이 리즈 이 ᆫ 너 ᆫ 기분 이 어떻 어 <<  
이 가사 거울 보 고 작사 하 ᆫ 거 맞 지  ",1
이지수 복근 까 게 만들 기 서명 운동 오늘 부터 하 ᆫ다 ,1
" 53 . 외롭 다 하 면 다 들 
이유 를 묻 어 보 어요 
왜 ?  
너는 주변 에 사람 도 많 고 
좋아하 어 주 는 사람 도 많 잖아 !!  
이유 는 나 도 모르 어 오 .  
이쯤 에서 듣 고 가 ᆯ 것 이 오 
김조한 - 사랑 에 빠지 고 싶 다  ",5
양현종 의 약점 을 지우 겠 다는 트레이드 이 ᆫ가 ,5
누구 이 ᆫ가 는 승효상 을 일컫 어 “ 빈자 의 미학 을 외치 며 재규어 를 타 는 위선자 ” 라고 말 하 었었 다 . ,5
서프라이즈 김하영 나눔 로 또 ,5
" 미국 에서 오 ᆫ 유니콘 오빠 ? ( ´ ‘ ▽ ‘ ｀ ) ? ♡ ?  
미국 에서 사 어 오 ᆫ 거 이 ᆫ데 ... 하고 꺼내 ᆯ 때 눈 빛 내 다가 머리띠 이 ᆫ 거 확인 하 고 ‘ 환멸 ㅡㅡ ’ 표정 으로 보 시 었 는데 ^^ ;;;; 이렇 게 VCR 에서 쓰 어 주 시 었 네요 ??? ( ?????? · ? ??????? )  
사인회 여담 : 핵 맵 은 잼 주 면서 민 우형 속이 기 좋 을 거 이 라 하 었 더니 짱 좋아하 심  ",1
지금 많이 자 고 새벽 에 안자야 징 ,5
응 숨 잘 쉬 고 잇 어 ㅠㅠㅠㅠ 근데 진짜 우리 솔 이 으뿐 이 건 온 우주 가 다 알아주 어야 하 ᆫ다구 생각 하 어 진심 솔 이 천사 이 ᆫ 것 두 사살 이구 우리 솔 이 이쁰것 두 사실 이구 ㅜㅠㅠㅠㅠㅠ 목소리 진짜 나 의 어제듲 이 고 우리 솔 이 노래 도 잘 부르 어 이랫자 나 ㅜㅠㅠㅠ ,1
"[ 단독 ] 靑 재정 특위 , 경유 세 인상 검토 .. "" 미세먼지 유발 비용 내 어라 "" | 다음 뉴스 
보 어 보 어 . 촌로 가 뭐 이 라 그렇 었 어 . 문재인 정부 는 서민 들 삥 뜯 어 국가 재정 유지 하 ᆯ 거 이 라고 하 었 어 ? 안 하 었 어 ? 경유 올리 면 가장 타격 받 는 것 이 소 상공인 들 이 ᆯ 터 이 ᆫ데 어디 서 이런 개잡질 을 생각 하 어 내 었 을까 ?  ",3
( 배우 하 어도 손색 없 는 ) 샤이니 민호 . 그 분 은 진짜 남다르 게 잘 생기 시 ᆫ 것 같 어요 . 샤이니 데뷔 전 에 프로필 촬영 을 같이 하 었 거든요 . 리틀 장동 건 이 라고 . [ … ] 목소리 도 좋 어요 . 배우 의 가장 크 ᆫ 조건 은 목소리 이 거든요 . 여 백도 없어 이 요 ,1
" 원강 으로 처음 에 는 원맥이 의 미치 ᆫ 플러팅 으로 결국 사귀 게 되 었 지만 점점 갈수록 마음 이 식 어 가 지만 본인 은 자각 못 하 고 있 는 원맥 과 오히려 옆 에서 알아차리 고 먼저 마음 의 준비 하 는 강림 이 보고싶다 
결국 헤어지 ᆯ 때 원 맥 은 어쩐지 후련 하 면서 도 시원 섭섭 하 ᆫ 느낌 으로 가 고 
강림 은 애쓰 어 덤덤 하 ᆫ 거 ..  ",5
" 국내 배우 들 ㄹ 만 
한지민 
김태리 
이다희 
오연서 
서현진 
정소민 
이성경 
유인나 
김향기 
이유리 
역시 ㅏ 는 얼빠인 가바 ..... ㅠ ㅠㅠ 사실 저 외 에 도 많 음 
사실 가수 겸 배우 엿 으면 우리 용 콩 별 콩 을 하 었 을 것 정상 작동 ㅜ 네 가 .... 좋아  ",1
" 민주 , 손금 주 · 이용호 입 · 복당 불허 … "" 정강 정책 안 맞 는 활동 ""( 속보 ) ",5
시발 간밤 에 김경진 이 랑 댄스 배틀 하 는 꿈 꾸 었 는데 ,3
예고편 보 고 가장 먼저 생각 나 ᆫ 거 ᆫ 역시 민우 ,5
' 라디오스타 ' 이윤지 ＂ 신혼 은 이미 끝 .. 설레 ᆷ 없 어 지 었 다 ＂ 강 다니엘 좋아하 어 ＂ 블랙 드레스 입 고 남다르 ᆫ 볼륨 감 + 극세 사 팔 눈길 “ 아이 엄마 맞 어 ? ” 이윤지 × 정시아 × 김지우 × 정주리 ( 출처 : 최신 유용 .. | 블로그 ) ,5
수호 옆 에서 살아남 은 차은우 와 차은우 옆 에서 살아남 은 수호 .. 이 엄청나 ᆫ 미남 들 .. ,1
개보 다 손 덜 가 ᆫ다는 고양이 도 하루 에 몇 십 분 씩 놀 어 주 어야 하 고 화장실 청소 도 하 어 주 어야 하 고 한 달 에 한 번 은 모래 전체 갈이 하고 락스 로 화장실 청소 도 하 어야 하 ᆷ . 물그릇 밥그릇 매일 씻 어 주 고 바닥 청소 하 고 매일 이도 닦여야 함 . 혼자 살 면 집안 일 하 기 도 바쁘 ᆫ데 이거 다 하 기 에 ᆫ 비혼 에게 ᆫ 무리 이 라는 거 이 지 . ,5
" 드디어 !!!! 제작 의뢰 를 넣 었 던 구원 의 마왕 날개 가 오 었 습니다 ㅠㅠ 원래 골드 컬러 에 한쪽 만 있 던 걸 거래처 에 따로 주문 을 넣 어서 반대쪽 과 실버 컬러 를 만들 었 어요 ㅜㅜ  
이 주 간 기다리 ᆫ 끝 에 드디어 오 었 네요 !! 안 되 ᆫ다는 거 엄청부탁 하 고 부탁 하 어서 나오 ᆫ 거 이 ᆫ데 정말 이쁘 어요 ㅠㅠ  ",1
이재윤 씨 정말 섹시하 시네 여 ..... ,1
권양숙 여사 님 생신 축하 드리 어요 ^^ ,1
찾 었 다 어 짤 잃어버리 ᆫ 줄 알 고 울 ᆯ 뻔하 었 네 이가현 만세에엥에에에 에 샘 들 이가현 하 시 어요 제발 요 아악 ,1
이것 은 자 려고 올라오 었 는데 다리 가 세팅 되 어 있 지 않 어 다그치 는 족족이 이 ᆸ니다 ,5
" 190131 드라마 ‘ 트랩 ’ 시사회 
이서진 님 성동일 님 임화영 님 윤경호 님 조달환 님 
사회 는 박슬기 님  ",5
" * 아이 이 고 아이 가 넘 귀엽 었 어요 ㅠㅠㅠㅠ  
ㅠ  
ㅠ  
ㅠ  
ㅜㅜ 양아버지 .. ㅠ 아 진짜 웃기 어 가지 고 양수진 양 아버지 가 맞 기 ᆫ 맞 는데 그 이 양아버지 도 맞 고 그 양아버지 도 맞 고 우 웃 .. 우 웃 광덕 배 진짜 완전빵터졋네 이 요 z ㅋ  
ㅠㅠ  
ㅠ  
덕배 야 ㅠ ㅠ  ",1
시상 에 ... 타 ᆫ 이 들 머리 색 너무 예쁘네요소셜 순위 아주 위험 하 ᆫ 상황 이란 이야기 ᆯ 듣 어서 공 계 사용 은 필수 ㅋ ,1
"[  
이제 잘 시간 이 에요 ㅎㅎ  
우리 베 리베리 꿈꾸 고 다 들 굿 나 잇 
오늘 도 너무 재밌 는 하루 이 었 어 ~~~  ",1
" 양회 정 "" 유병언 밝 은 계통 상 · 하 의 입 고 빵모자 쓰 었 다 "" ",5
" 적 어 놓 은 플룻 이 .. 다 날아가 ᆫ 김 에 (( 씁쓸 )) 시골 소년 토도 로키 랑 도시 소년 미도 ᆯ야 로 보 고 싶 은 거 한 웅큼 ..  
미도 ᆯ야 집 이 조금 더 멀 지만 학교 가 는 길 도 겹치 고 엄연 히 같 은 동네 살 어서 등교 하 ᆯ 때 마다 맨날 쇼 토가 자전거 태우 어 주 는 데 어느 날 은 미도 ᆯ야 가 쇼 토 태우 어 주 겠 다고 의기양양 하 게 말 하 ᆷ ㅋㅋㅋ  ",5
로빈 이 ᆫ 척 하 는 귀엽 은 구 상무 님 ,1
ㅠㅠㅠㅠㅠㅠㅠ 현우 어 ㅠㅠㅠ 안 되 어 혼자 가지 마 ㅠㅠㅠㅠㅠ 그냥 하 어 주 ᆫ 이병무 이 ᆫ 안와 주 어 ㅠㅠㅠㅠㅠ 해준 이 깨 어 서현우 혼자 쳐들어가 ᆫ 거 알 면 미치 ᆫ 놈 이 라고 욕하 면서 아프 ᆫ 몸 이 끌 고 현우 픽업 하 러 가 ᆫ다 ㅠㅠㅠ ,2
" 20171230 부산 콘서트 
무대 위 방실방 실 웃 는 예쁘 ᆫ 막냉오빠  ",1
오 는 25 일 새벽 3 시 부터 ' 스타 2 ' 인공지능 이 ᆫ 블리자드 딥 마인 드가 게임 을 직접 시연 하 ᆫ다고 하 ᆸ니다 . 과연 바둑 못 지 않 은 생각 과 움직임 을 보이 어 주 ᆯ지 기대 가 되 네요 ,5
" 청녀 ᆫ 이태우 , 실망 이 다 . 통합 때 편들 어 주 ᆫ 보상 을 요구 하 는 악다구니 를 그렇 게 하 나 ? 정치 가 무슨 한 판 에 끝나 는 백 미터 달리기 냐 ?  ",3
무엘 이 .. 으른 들 사이에서 어른 스럽 게 잘 하 고 있 어요 .. ,1
" 좋 은 아침 ! 잘 자 었 어요 ? 저 는 열 일곱 살 , 이소연 이 라고 하 어요 !  ",1
홍준표 유승민 안철수 등 이 청와대 신년 이 ᆫ 사회 에 불참 하 ᆫ다고 하 ᆸ니다 . 신년인사회 가 그 들 을 위하 ᆫ 행사 이 ᆫ가요 참석 하 고 안 하 고 는 그 들 의 선택 이 자 자유 이 ᆸ니다 . 국민 이 지켜보 고 있 다는 사실 을 그 들 은 까맣 게 잊 고 있 는 거 이 ᆸ니다 . 모든 평가 는 그 들 이 하 는 것 이 아니 라 국민 이 하 는 거 이 ᆸ니다 . ,3
" 바미 당 이상돈 의원 은 예타면제 를 "" 이 건 문재인 정부 의 정체성 에 도 배반 되 고 국민 을 기만 하 는 것 "" 이라고 비판 하 었 다 . 문재인 정부 가 토목 행정 을 하 지 않 겠 다고 공약 하 었 고 , 더불어민주당 이 과거 이명박 정부 의 4대강 사업 등 에 비판 적 입장 을 내 었 던 것 과 도 상반 되 ᆫ 결정 이 란 지적  ",3
" 미쳐따아아 아 ㅏㅏㅏㅏㅏㅏㅏㅏㅏ  
김동우 구 ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ 귀여워 ㅜㅠㅠㅜ 허우후 루 ㅜ 우  ",1
박지원 은 지나 ᆫ 2014 년 3 월 15 일 박홍 률 목포시장 예비 후보 의 선거 사무소 개소 식 에서 “ 박 후보 가 국정원 직원 으로 재직 하 ᆯ 때 김대중 후보 의 당선 을 돕 었 다 . 당선 에 기여 하 어 국정원장 비서실 에서 가장 중요 하 ᆫ 업무 를 맡 었 다 ” ,5
"손혜원 동생 "" 나 의 아들 위해 건물 매입 ? 누나 가 거짓말 ""  
좃선 일보 . 박상 기 기레기 새끼 ....  
아주 발악 을 하 는구나 ...  
25 % 꼴통 들 빼 고 이 기사 를 보 고 깨 시민 들 이 어떻 게 생각 하 ᆯ 것 같 냐 ?  
이 씨발새꺄 ~ 
평생 노름 으로 탕진 하 ᆫ 동생 말 을 믿 으라고 ?  
하여튼 .. 씨발 새끼 들 ...  ",3
" 이 병쉰 이 지금 뭐 이 라는 거 이 야 ? 니들 이 김명수 . 문무일 . 박상 기 억지로 꽂 어 놓 고 적폐 타령 하 냐 ?  
국민 이 또 촛불 이 라도 들 어 달 라는 거 이 야 뭐 이 야 ?  
초반 90 % 가까이 지지 를 보내 ᆫ 국민 들 에게 뭐 ᆯ 더 바라 는 거 이 야 ?  
그동안 니들 도 같 은 적폐 이 라는 거 인증 하 느라 욕 보 었 다 .  ",3
저 는 키 니 기자 가 김태진 전병우 류 승현 밑 에 김민성 을 두 ᆫ 사실 이 무척 흥미 롭 군요 이 건 개인 적 이 ᆫ WO NH AN 으로 밖에 안 보이 는데 ,5
" 율 표정 진짜 다양 하 어 ㅋㅋㅋ  
봄이 로 변햇 을 때 가 제 일 좋 어 ㅋㅋㅋ  
너무 귀엽 어  ",1
" 중반부 부터 엔딩크래딧 까지 울 면서 봤 네 ㅠㅠ  
김태리 진짜 넘 나 이쁘 다  ",1
벌써 가 었 냐 ? 태국 으로 ㅍㅎㅎ 김현철 이 니 가가 이 라 아세안 ... 얘기 하 기 전 에 가 었 어 ? ㅋ 어떤 년 은 전용기 로 달러 실어 날랐는뎅 ㅋ 이번 에 또 그 짓거리 하 ᆯ 꺼 이 냐 ? ㅋ ,3
처음 부터 끝 까지 오롯 이 종대 에 대하 ᆫ 애정 이 가득 차 ᆫ 영상 회 이 었 어요 ??? 센스 있 는 편집 으로 더 멋지 어 지 ᆫ 사랑 스럽 고 예쁘 ᆫ 종대 너무 너무 잘 보 었 습니다 DVD 팔 어 주 시 어요 ^ w ^ ,1
나 이태성 너무 사랑해 서 어떡하지 . 아주 잠깐 눈 감 었 을 뿐 이 ᆫ데 이태성 이 꿈 속 까지 점령 하 어서 일어나 기 어렵 었 어 . ,1
" 손 흔들 는 것 도 긔 여우 이 ᆫ데 다른 한 손 은 오 ㅐ 저러 고 있 는 거 이 어 긔엽 게 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 오랜만 에 보 ᆫ 퇴근길 조업 바 ,,, 마음 이 너무 덕덕함 을 넘 어서 아프 ᆯ 정도 로 귀엽 고 잘생기 어 쓰 어 ,,,, 급하 ᆫ 대로 폰 으로 찍 은 거 만 ,,,,  ",1
매 번 고민 하 고 생각 하 고 노력 하 고 변화 하 려는 배우 는 언제나 참 사랑 스럽 다 그리고 연기 에서 도 그 태도 에서 도 티 가 나 ᆫ다 장영남 역시 참 좋아하 는 배우 이 ᆫ데 역시 나 그런 고민 을 하 는 사람 이 었 네 ,1
문소리 감독 남편 이 장준환 이 라니 부인 이 옆 에서 여배우 는 오늘 도 찍 을 때 아무 생각 도 안 듣 었 나 ? 변화 가 없 다 ,3
" 의미 없 다는 말 이 ᆸ니다 .  
셒님 이 늘해랑 님 을 싸불했다 면 그거 ᆫ 응 당 셒님 이 늘해랑 님 께 사과 하 어야 하 ᆯ 부분 이 ᆸ니다 만 이 일과 는 전혀 상관 없 는 일 이 기 때문 에 전혀 고려 대상 에 넣 지 않 겠 습니다 .  
늘해랑 님 이 염려 하 시 는 부분 에 대하 어서 는 잘 알 겠 습니다 . 우선 말씀 하 어 주 시 ᆫ 데블 스티 비 에 대하 어서 알아보 고  ",5
" 그냥 한마디 로 표현 하 ᆫ다면 미치 어 따 어 ..  
코피펑 이 다 ㅠㅠ 보고싶다 산 드리 ..  
눈꼬리 는 엄 청 귀염 한데 눈썹 뭐 이 야 상남자 ㅠ  
ㅠㅠㅠㅠㅠㅠ 완벽 하 ᆫ 이정화 이 니 ..  ",1
김성태 자유한국당 의원 님 ! 딸 의 KT 특혜 채용 의혹 사실 로 밝히 어 지 면 국회의원 직 사퇴 하 시 어요 ! ,3
생일도 안 적히 어 있 던 화제 인물 박지훈 에서 수많 은 정보 들 로 채우 어 지 ᆫ 박지훈 의 프로필 이 만들 어 지 기 까지 박지훈 프로필 변천사 너무 멋있 다 앞 으로 더 많 은 역사 와 기록 들 로 채우 어 지 ᆯ 박지훈 의 프로필 이 기대 되 어 ,1
나 ᆫ 정말 우자 ᆫ 후 이 ᆫ 사랑 하 는 거 이 ᆯ까 ..... 우괴나 좋 ㅠㅠ 우 장훈 이 괴롭 으면 나 는 좋아 ,1
" SF 로 보 고 싶 은 중혁독 자 
오랜 별 들 의 전쟁 이 끝 을 고하 었 다 . 스타 스트림 에 모이 어 있 던 이야기 는 세계 로 퍼지 어 나가 었 고 사람 들 사이 에서 그 들 의 이야기 가 화자 되 었 다 . 구원 의 마왕 이 라고 불리 었 던 한 사내 와 그 의 곁 에 있 던 동료 들 의 이야기 . 그러나 세월 이 지나 고 그 이야기 도 조금 씩 퇴색 되 ᆯ 즈음  ",5
김독자 가 왜 만물 의 사랑 을 받 는 자 칭호 를 획득 하 었 는지 곰 곰 히 생각해보면 설화 들 을 설득 하 는 데 있 어 김독자 는 그 들 의 이야기 를 듣 어 주 고 함께 하 고 공유 하 는 한 마디 로 독자 적 태도 로 호감 을 이끌 어 내 었 는데 멸살 법 10 년 을 읽 은 김독자 가 쏟 은 애정 만큼 돌아오 는 것 이 아니 ᆫ가 하 는 것 이 첫 번 째 가설 . ,5
" 승리 잘못 없 다고 주장 하 는 해시 아니 고 요 ~~ 연예인 족치 ᆯ 시간 에 사건 에 집중 하 자는 거 이 ᆸ니다 ~~ 답답 하 어 디지 겠 네요 승리 는 버닝 썰 ᆫ 대표 이사 이 ᆫ 적 없 었 고 이 문호 이성현 이 대표 이사 이 ᆫ 거 ᆫ 님 들 이 좋아하 시 는 팩트고 이 요 직접 적 이 ᆫ 폭행 , 경찰 과 유착 이런 구체 적 이 ᆫ 문제 가 있 잖아요  ",3
제 가 전 에 발견 하 ᆫ 허무 하 ᆫ 얼굴 을 하 고 있 는 도라미 짱 이 ᆸ니다 ,5
지금 톨킨 에 영혼 을 팔 어서 스마우그 연기 하 ᆫ 베니 가 최고 이 다 ,1
野 ˝ 양승태 가 적폐 이 면 서영교 도 적폐 ˝ 재판 청탁 의혹 재 부상 -- 대법원 장 은 지휘 계통 이 고 서영교 는 분명 하 ᆫ 청탁 이 다 ! ,3
" 마리아 는 어디 ᆯ 가 나 베이비 예수 를 들 고 잇 는 데 거의 피카츄 얹 고 다니 는 지우 를 보 는 느낌 이 다 ... ,,  ",5
" 혹 여 몽양 이 라 하 시 면 알 시 겠 습니까 ?  
여운형 선생 님 이 라고 3 . 1 운동 기획자 이 시 고 이겨례 의 우뚝 서 ᆫ 민족주의자 이 올시다 .  
손혜원 부친 께서 는 그분 비서 를 하 ᆫ 분 이 올시다 .  
2 년 넘 게 옥살이 도 하 시 었 고요 .  
노론 의 후예 들 이 ᆫ 한독 당 이 라 부르 고 친 일 파 이 라 부르 는 인간 들 에 공산주의 자란 누명 뒤집 어 쓰 시 었 던 분 이 ᆸ니다 . 새누리  ",5
김인 혁 시즌 아웃 이 네 . ㅠㅠ ,2
생활 체육 반 ㅋㅋㅋㅋㅋㅋㅋㅋㄷ 윤성현 ㅋㅋㅋㅋㄱ ,1
" 여러분 모두 2019 
제 가 2018년 을 굉장히 행복 하 게 정우성 배우님 
덕 질 하 고 또 여러 일 의미 있 게 살 다가 새롭 은 
나날 들 이 다가오 ᆯ 2019 년 의 새해 가 되 었 는데 
때 마침 1 월 1 일 이 ᆫ 오늘이 저 의 
이 라 더욱 즐겁 게 2019 년 을 맞이 하 려 하 ᆸ니다 
모두 들 새해 복 많이 받 으시 어요  ",1
" 박정민 , 이매진아시아 와 전속 계약 .. 유동근 · 전인화 · 류화영 한솥밥  ",5
김태리 의 개구쟁이 같 은 웃음 을 좋아하 ᆸ니다 ,1
아 세상 에 진짜 이정민 이 었 어 세상 에 아 어떡 하 어 진짜 우리 천재자꼬 까 이정민 이 야 아 ,1
" 3 . 김가영 
왤케 ... 그린 게 없 지 ...  
중립 선 이 고 근력만렙찍 음 정신 도 몸 도 강하 다  ",5
방구석 1 열 한 회 도 안 빼 어 놓 고 다 보 었 는데 진짜 변영주 감독 영향 이 대단 하 다 . 적재적소 에 들어오 는 뼈 때리 는 얘기 도 조근조 근 잘 설명 하 고 독립 영화 에 대하 ᆫ 소개 들 도 너무나 좋 다 . 무엇 보다 최고 는 짬 바 . ,1
